periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
12/2024;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"130002 ALVARAES";-;-;-;2899,93;-;649,11;5171,65;-;-;-;-;-;247,20;-;-;-;21073,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30041,39
12/2024;valor_aprovado;"130006 AMATURA";-;-;-;7722,08;-;867,23;1208,90;-;-;-;-;-;77,25;-;-;439,00;34086,06;-;-;-;-;-;-;-;2332,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46733,32
12/2024;valor_aprovado;"130008 ANAMA";-;-;-;3467,87;-;1464,09;-;-;-;-;-;-;-;-;-;13,00;2876,36;-;-;-;-;-;-;-;2008,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9830,12
12/2024;valor_aprovado;"130010 ANORI";-;-;-;9161,77;-;2872,48;3025,00;-;-;-;-;-;319,30;-;-;-;40275,25;-;-;-;-;-;-;-;2263,12;-;213,94;-;1343,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59474,56
12/2024;valor_aprovado;"130014 APUI";-;-;168,20;14963,93;-;2873,08;2228,60;-;-;-;-;-;231,75;-;-;8,00;15942,06;589,33;114,81;-;-;88,99;-;-;2772,22;-;26,42;-;-;-;113,68;47,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;44893,14
12/2024;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;14419,93;-;3583,75;6765,55;-;-;-;-;-;185,40;-;-;94,00;31100,74;-;-;-;-;-;-;-;1241,32;-;5,63;-;-;-;-;-;-;-;-;-;-;-;512,21;-;-;-;-;-;-;-;-;-;-;111,25;58019,78
12/2024;valor_aprovado;"130030 AUTAZES";-;8,00;-;8487,18;-;6900,98;6116,00;-;-;-;-;-;638,60;-;-;346,00;153475,28;-;-;-;-;-;-;-;356,40;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176354,86
12/2024;valor_aprovado;"130040 BARCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6801,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6801,88
12/2024;valor_aprovado;"130050 BARREIRINHA";-;-;-;5688,22;-;1831,57;836,00;-;-;-;481,60;-;66,95;-;-;99,00;9866,84;-;-;-;-;-;-;-;2765,12;-;-;-;-;-;-;-;-;-;-;-;-;-;133,62;-;-;-;-;-;-;-;-;5400,00;-;-;27168,92
12/2024;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;61676,16;-;4067,24;11839,85;-;-;-;-;-;535,60;-;-;62,00;12966,25;730,34;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91911,22
12/2024;valor_aprovado;"130063 BERURI";-;-;-;5044,72;-;2301,70;124,30;-;-;-;-;-;103,00;-;-;-;13127,17;-;40,68;-;-;-;-;-;4596,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25338,17
12/2024;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;6513,83;-;2534,94;3572,25;-;-;-;-;-;-;-;-;-;12345,73;775,22;-;-;-;-;-;-;2346,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;32588,69
12/2024;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;76615,55;-;40441,16;-;-;-;-;-;-;329,60;-;-;-;49091,05;-;-;-;-;-;761,79;-;-;-;-;-;-;-;-;-;-;-;-;-;6955,22;-;-;-;-;-;-;-;-;-;-;-;-;-;174194,37
12/2024;valor_aprovado;"130080 BORBA";-;-;36,66;124,52;-;2744,53;3143,25;-;-;-;-;-;212,60;-;-;45,00;2102,79;315,31;-;-;-;-;-;-;6795,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15519,78
12/2024;valor_aprovado;"130083 CAAPIRANGA";-;-;-;1300,56;-;434,26;4282,30;-;-;-;-;-;46,35;-;-;-;13139,88;-;-;-;-;-;-;-;2851,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;26554,55
12/2024;valor_aprovado;"130090 CANUTAMA";-;-;-;4045,72;-;2660,46;4292,20;-;-;-;-;-;520,84;-;-;68,00;13843,52;-;455,00;-;-;-;-;-;852,48;-;-;-;-;-;-;158,34;-;-;-;-;-;1015,24;-;-;-;-;-;-;-;-;-;-;-;-;27911,80
12/2024;valor_aprovado;"130100 CARAUARI";-;-;-;37749,87;-;6647,41;1629,10;-;-;-;-;-;798,25;17,04;-;5,00;25176,49;-;1173,67;-;-;-;-;-;8869,48;-;-;-;-;61,35;755,80;-;-;-;-;-;-;209,02;579,02;-;-;-;-;-;-;-;-;-;-;-;83671,50
12/2024;valor_aprovado;"130110 CAREIRO";705,00;-;-;74537,03;-;7580,64;11714,15;-;-;-;-;-;786,50;-;814,00;615,00;378485,24;-;3678,24;-;-;-;-;3056,20;1355,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1801,80;485129,24
12/2024;valor_aprovado;"130115 CAREIRO DA VARZEA";8,10;-;-;3547,73;-;834,98;3935,25;-;-;-;-;-;-;-;-;-;9160,01;-;-;-;-;-;-;-;1136,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18622,67
12/2024;valor_aprovado;"130120 COARI";-;-;85,69;116640,13;-;16551,69;34908,50;-;-;-;48,16;-;2850,51;-;-;2100,00;379392,08;16322,09;2527,60;-;-;105,17;-;-;13318,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;584849,74
12/2024;valor_aprovado;"130130 CODAJAS";-;-;-;2146,74;-;2147,81;8314,90;-;-;-;-;-;257,50;-;-;1,00;5849,35;33,06;-;-;-;-;-;-;453,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19203,96
12/2024;valor_aprovado;"130140 EIRUNEPE";-;-;-;5656,04;-;1411,21;-;-;-;-;-;-;355,35;-;-;71,00;19525,60;-;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;601,29;-;-;-;-;-;-;-;-;-;-;-;27679,69
12/2024;valor_aprovado;"130150 ENVIRA";-;-;-;2395,10;-;523,54;-;-;-;-;-;-;-;-;-;33,00;18547,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21499,10
12/2024;valor_aprovado;"130160 FONTE BOA";-;-;-;12491,04;-;-;2003,65;-;-;-;-;-;721,00;-;-;-;20146,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35362,04
12/2024;valor_aprovado;"130165 GUAJARA";-;-;-;6548,45;-;983,48;2715,35;-;-;-;-;-;133,90;-;-;71,00;25245,08;-;-;-;-;-;-;-;244,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35941,84
12/2024;valor_aprovado;"130170 HUMAITA";418,50;-;-;48691,98;-;27376,28;8802,75;13947,87;-;-;-;-;32286,50;6313,50;-;304,00;418018,54;2534,35;10080,26;-;-;1306,43;251,60;-;7156,88;-;-;-;-;-;-;-;-;-;-;-;7841,45;-;-;-;-;-;-;-;-;-;-;-;-;3801,60;589132,49
12/2024;valor_aprovado;"130180 IPIXUNA";-;-;-;18611,17;-;2767,34;2263,80;-;-;-;-;-;-;-;-;86,00;7689,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31417,31
12/2024;valor_aprovado;"130185 IRANDUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"130190 ITACOATIARA";3734,10;-;-;153378,88;-;21440,03;28730,02;-;-;-;-;-;6928,96;2631,35;-;-;513577,92;22462,20;1,48;-;-;1925,94;-;-;33005,96;-;363,81;-;-;1671,04;-;12,97;-;-;-;-;-;-;3964,06;-;-;-;-;-;-;-;-;-;-;6682,50;800511,22
12/2024;valor_aprovado;"130195 ITAMARATI";-;-;-;51665,45;-;64992,75;2448,60;-;-;-;-;-;504,70;-;-;1255,00;21417,90;-;-;-;-;-;-;-;2721,60;-;-;-;-;-;-;-;-;958,80;-;-;-;-;1558,90;-;-;-;-;-;-;-;-;-;-;-;147523,70
12/2024;valor_aprovado;"130200 ITAPIRANGA";-;-;-;6435,18;-;1132,83;-;-;-;-;-;-;571,65;-;-;38,00;23198,00;-;-;-;-;-;-;-;6331,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37707,54
12/2024;valor_aprovado;"130210 JAPURA";-;-;-;5017,72;-;1368,40;-;-;-;-;-;-;2537,64;-;-;-;7944,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;21592,88
12/2024;valor_aprovado;"130220 JURUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"130230 JUTAI";-;-;-;420,97;-;1626,96;380,05;-;-;-;-;-;185,40;-;-;-;2888,70;-;-;-;-;-;-;-;2745,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8247,32
12/2024;valor_aprovado;"130240 LABREA";-;-;-;30266,90;-;-;711,15;-;-;-;-;-;-;-;-;83,00;24019,34;-;-;-;-;-;-;-;-;-;1708,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56788,39
12/2024;valor_aprovado;"130250 MANACAPURU";108531,90;-;-;100938,25;-;14588,74;98068,63;-;-;-;-;-;64179,39;-;-;66,00;616087,03;-;11,52;-;-;-;-;-;3749,76;-;-;-;-;-;-;-;-;-;-;-;-;-;779,45;-;-;-;-;-;-;-;-;-;-;-;1007000,67
12/2024;valor_aprovado;"130255 MANAQUIRI";-;-;-;2723,65;-;1168,28;369,60;-;-;-;-;-;87,55;-;-;-;16319,27;130,76;-;-;-;16,18;-;133,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,70;20978,20
12/2024;valor_aprovado;"130260 MANAUS";58680,42;-;25839,76;4879217,66;573610,61;684126,69;936654,97;1983715,32;1249687,50;155400,16;189400,06;4234,08;848901,70;701726,91;-;11349,00;5382165,32;184546,45;18600,87;2942978,28;3508331,45;240159,04;10920,80;5415,19;248570,54;-;10340,16;2162861,24;181,66;2096,93;3699,26;294,06;20,74;-;109,94;-;9978,72;567,34;35756,39;58602,25;2761,00;-;-;-;119070,00;-;422170,94;675535,43;47322,96;2868236,25;31263838,05
12/2024;valor_aprovado;"130270 MANICORE";739,80;-;-;32249,95;-;10308,08;8556,35;-;-;-;-;-;5943,12;-;-;89,00;101024,05;1485,06;3228,61;-;-;-;-;-;44108,28;-;633,64;27119,70;-;-;1281,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;16260,75;262477,91
12/2024;valor_aprovado;"130280 MARAA";-;-;-;21051,52;-;10341,34;10164,00;-;-;-;-;-;-;-;-;93,00;13122,96;-;-;-;-;-;-;-;1623,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56396,58
12/2024;valor_aprovado;"130290 MAUES";-;-;18,33;39513,72;-;7374,69;4479,75;36170,05;-;-;-;-;3638,37;-;-;18,00;87693,52;1154,94;41,93;-;-;-;-;-;14354,72;-;273,67;-;-;12,27;-;-;-;-;-;-;272,64;-;-;-;-;-;-;-;-;-;-;-;-;12344,20;207360,80
12/2024;valor_aprovado;"130300 NHAMUNDA";-;-;-;7240,10;-;5436,64;-;-;-;-;-;-;-;-;-;-;11371,15;-;-;-;-;-;-;-;5888,44;-;-;-;-;-;-;-;-;-;-;-;-;-;155,89;-;-;-;-;-;-;-;-;-;-;-;30092,22
12/2024;valor_aprovado;"130310 NOVA OLINDA DO NORTE";423,00;-;-;56123,71;-;2879,37;-;-;-;-;-;-;1488,43;-;-;972,00;155521,84;3493,89;-;-;-;-;-;434,69;16848,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6805,05;244989,98
12/2024;valor_aprovado;"130320 NOVO AIRAO";-;-;-;27886,05;-;4253,62;6667,65;-;-;-;-;-;278,10;-;-;282,00;36885,32;-;-;-;-;-;-;-;5137,80;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;-;81501,89
12/2024;valor_aprovado;"130330 NOVO ARIPUANA";156,60;-;-;70916,27;-;2494,73;3454,55;-;-;-;-;-;386,25;-;-;170,00;19594,57;817,25;2,96;-;-;-;-;-;4573,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102567,14
12/2024;valor_aprovado;"130340 PARINTINS";1220,40;-;2775,98;259085,54;-;13977,32;43612,20;57721,80;-;-;1343,16;-;8341,50;4358,24;-;797,00;375889,00;3378,74;1458,09;-;-;8204,07;582,20;-;47350,60;-;184,94;11181,15;-;-;85,26;-;-;-;-;-;1331,20;-;-;-;-;-;-;-;-;-;-;-;-;24915,00;867793,39
12/2024;valor_aprovado;"130350 PAUINI";-;-;-;20573,15;-;2176,70;5119,40;-;-;-;2408,00;-;87,55;-;-;-;15163,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;55653,32
12/2024;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";-;-;-;26964,54;-;8089,58;4191,00;-;-;-;-;-;581,00;-;-;213,00;37902,30;-;-;-;-;-;2,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77943,74
12/2024;valor_aprovado;"130356 RIO PRETO DA EVA";216,00;-;-;16320,68;-;16353,38;-;-;-;-;-;-;525,30;-;-;141,00;85299,89;-;-;-;-;-;-;-;15973,84;-;135,12;-;-;-;-;-;-;-;-;-;-;-;1625,71;-;-;-;-;-;-;-;-;-;-;-;136590,92
12/2024;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;5972,70;-;-;-;-;-;-;-;-;-;-;-;31,00;13309,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19313,09
12/2024;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;27187,90;-;2453,94;-;-;-;-;-;-;-;-;-;48,00;1,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29691,73
12/2024;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";-;-;18,33;17999,30;-;810,00;-;-;-;-;-;-;126,98;-;-;421,00;23472,19;1479,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44327,56
12/2024;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;19268,58;-;6887,13;4604,60;-;-;-;-;-;-;-;-;-;35595,55;-;-;-;-;-;-;-;550,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;75006,66
12/2024;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;6813,39;-;1930,68;4312,55;-;-;-;-;-;1454,31;-;-;44,00;29011,32;2602,78;-;-;-;-;-;-;8185,34;-;26,42;-;-;-;-;-;-;-;-;-;-;-;1024,42;-;-;-;-;-;-;-;-;5175,00;-;76,70;60656,91
12/2024;valor_aprovado;"130400 SILVES";-;-;-;16244,26;-;4140,67;-;-;-;-;-;-;97,85;-;-;173,00;28620,22;-;-;-;-;-;-;-;2928,20;-;-;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;7650,00;-;6237,00;66150,92
12/2024;valor_aprovado;"130406 TABATINGA";-;-;42,30;5409,95;-;11670,44;1565,30;-;-;-;-;-;232,21;-;-;-;22523,29;604,65;-;-;-;291,24;-;-;1038,66;-;-;-;-;-;-;-;-;-;-;-;831,84;-;-;-;-;-;-;-;-;-;-;-;-;-;44209,88
12/2024;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"130420 TEFE";18,00;-;355,95;105518,93;-;52362,22;55268,07;14327,91;-;-;-;-;4928,11;-;-;343,00;159343,02;19095,34;7416,06;-;-;-;10208,12;5713,58;22520,12;-;-;-;-;-;-;-;-;-;-;-;1269,98;-;5322,53;-;-;-;-;-;-;-;-;11274,15;23,54;18126,00;493434,63
12/2024;valor_aprovado;"130423 TONANTINS";-;-;-;2275,71;-;1651,83;6455,35;-;-;-;-;-;406,85;-;-;142,00;15165,05;-;-;-;-;-;-;-;19213,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45309,99
12/2024;valor_aprovado;"130426 UARINI";-;-;-;11476,82;-;2597,39;-;-;-;-;-;-;139,05;-;-;-;12993,02;-;365,73;-;-;-;-;-;64,80;-;-;-;-;-;210,69;13,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27861,04
12/2024;valor_aprovado;"130430 URUCARA";-;-;-;7072,24;-;11340,11;11820,60;-;-;-;-;-;200,85;-;-;-;36554,56;-;49,50;-;-;-;-;-;3065,84;-;317,04;-;-;-;-;-;-;-;-;-;-;-;1202,58;-;-;-;-;-;-;-;-;-;-;425,70;72049,02
12/2024;valor_aprovado;"130440 URUCURITUBA";-;-;-;7046,20;-;1014,68;-;-;-;-;-;-;-;-;-;-;354,69;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8451,09
12/2024;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"140005 ALTO ALEGRE";5,40;-;-;5299,06;-;1767,31;-;-;-;-;-;-;-;-;-;56,00;22848,01;340,91;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30640,69
12/2024;valor_aprovado;"140010 BOA VISTA";243,60;-;1366,00;790910,24;31436,78;111843,27;78856,67;176014,31;226018,75;34963,01;1577,58;-;58625,47;117770,51;-;744,00;541483,91;10417,55;54715,15;252544,63;948375,64;498873,88;623,36;3976,31;12050,74;-;1649,65;323932,90;-;26,69;354,56;-;-;-;-;-;2519,86;-;15,15;10611,78;-;-;-;-;-;-;28717,38;128140,27;14170,55;905721,30;5369291,45
12/2024;valor_aprovado;"140015 BONFIM";-;-;-;1015,04;-;-;-;-;-;-;-;-;-;-;-;-;7585,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8600,88
12/2024;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124,85
12/2024;valor_aprovado;"140020 CARACARAI";-;-;-;6044,65;-;2957,85;-;-;-;-;-;-;185,40;-;-;19,00;20836,24;-;-;-;-;-;-;-;686,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30729,22
12/2024;valor_aprovado;"140023 CAROEBE";-;-;-;-;-;3666,21;932,80;-;-;-;-;-;-;-;-;-;15259,08;760,21;-;-;-;-;-;-;616,60;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21261,32
12/2024;valor_aprovado;"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"140030 MUCAJAI";-;-;-;3073,54;-;4928,28;-;-;-;-;-;-;-;-;-;-;33495,73;-;-;-;-;-;-;-;4105,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45603,23
12/2024;valor_aprovado;"140040 NORMANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"140045 PACARAIMA";-;-;-;3977,38;-;2747,89;-;-;-;-;-;-;27,04;-;-;22,00;1286,05;-;-;-;-;-;-;-;532,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8593,04
12/2024;valor_aprovado;"140047 RORAINOPOLIS";70,20;-;-;32167,67;-;18211,85;1620,30;-;-;-;-;-;132,50;-;-;520,00;10156,18;2457,33;-;-;-;-;-;-;-;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65375,44
12/2024;valor_aprovado;"140050 SAO JOAO DA BALIZA";-;-;-;1699,25;-;-;-;-;-;-;-;-;-;-;-;-;11911,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13611,17
12/2024;valor_aprovado;"140060 SAO LUIZ";-;-;-;1112,04;-;-;-;-;-;-;-;-;-;-;-;-;11644,46;6899,24;-;-;-;-;-;-;290,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19946,12
12/2024;valor_aprovado;"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;" MUNICIPIO IGNORADO - PA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"150010 ABAETETUBA";29,70;-;280,00;45750,39;9280,05;21319,71;52875,96;39771,09;-;-;7483,72;-;8498,52;22910,00;-;624,00;217604,91;-;198,00;-;331161,13;7736,41;195,92;-;6834,88;-;1541,27;-;-;-;-;-;-;-;54,97;-;476,50;-;-;810,67;-;-;-;-;-;-;-;-;712,32;23455,40;799605,52
12/2024;valor_aprovado;"150013 ABEL FIGUEIREDO";-;-;-;2588,78;-;-;2531,65;-;-;-;-;-;-;-;-;7,00;20188,40;-;-;-;-;-;-;-;3295,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28611,51
12/2024;valor_aprovado;"150020 ACARA";-;-;-;29305,05;-;8326,22;10844,90;-;-;-;-;-;6360,68;-;-;26,00;100776,17;-;343,43;-;-;-;-;-;7466,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25426,05;188874,66
12/2024;valor_aprovado;"150030 AFUA";-;-;-;4203,48;2205,18;1818,77;2324,30;-;-;-;-;-;92,70;-;-;-;20711,48;1276,96;-;-;-;-;-;-;3647,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36280,63
