periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;qtd_aprovada;"316310 SAO JOSE DA VARGINHA";1120;-;-;-;-;-;-;-;-;-;-;-;38;-;-;5;3743;-;-;-;-;-;173;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5089
06/2025;qtd_aprovada;"316320 SAO JOSE DO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"316330 SAO JOSE DO DIVINO";-;7;-;1480;-;-;-;-;-;-;-;-;-;-;-;-;1000;96;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;21;-;-;302;-;-;-;-;-;2926
06/2025;qtd_aprovada;"316340 SAO JOSE DO GOIABAL";-;-;-;1319;-;373;-;-;-;-;-;-;-;-;-;-;794;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;328;-;-;-;-;-;2814
06/2025;qtd_aprovada;"316350 SAO JOSE DO JACURI";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2632;-;-;-;-;-;2690
06/2025;qtd_aprovada;"316360 SAO JOSE DO MANTIMENTO";-;46;-;-;-;-;-;-;-;-;-;-;44;-;-;-;2566;37;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;350;-;-;-;-;-;3082
06/2025;qtd_aprovada;"316370 SAO LOURENCO";10;-;145;6568;-;2278;502;329;-;-;-;-;1876;-;-;454;37631;887;-;-;2091;-;1216;3;-;-;61;-;1;-;-;-;-;6;-;-;-;-;176;-;-;71;-;-;-;-;-;-;-;4;71;-;1539;-;-;-;-;-;55919
06/2025;qtd_aprovada;"316380 SAO MIGUEL DO ANTA";-;-;-;-;-;-;-;-;-;-;-;-;107;-;-;-;2431;611;-;-;-;-;-;-;-;-;31;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1648;-;-;-;-;-;4855
06/2025;qtd_aprovada;"316390 SAO PEDRO DA UNIAO";1;3;-;4329;-;-;-;-;-;-;-;-;21;-;-;-;1324;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1224;-;-;-;-;-;6906
06/2025;qtd_aprovada;"316400 SAO PEDRO DOS FERROS";-;5;-;4374;-;-;-;-;-;-;-;-;-;-;-;-;430;1004;-;-;-;-;57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3159;-;-;-;-;-;9029
06/2025;qtd_aprovada;"316410 SAO PEDRO DO SUACUI";-;9;-;2162;-;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2242
06/2025;qtd_aprovada;"316420 SAO ROMAO";1;-;-;1146;-;281;-;-;-;-;-;-;118;-;-;-;4201;-;-;-;-;-;187;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;-;-;2938;-;-;-;-;-;8917
06/2025;qtd_aprovada;"316430 SAO ROQUE DE MINAS";3466;2;-;455;-;193;-;-;-;-;-;-;-;-;-;-;5099;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;10;-;-;1046;-;-;-;-;-;10286
06/2025;qtd_aprovada;"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;7;-;546;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1211;-;-;-;-;-;1784
06/2025;qtd_aprovada;"316447 SAO SEBASTIAO DO ANTA";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;309;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;326;-;-;-;-;-;642
06/2025;qtd_aprovada;"316450 SAO SEBASTIAO DO MARANHAO";-;104;-;1507;-;-;-;-;-;-;-;-;4;-;-;-;487;374;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;2134;-;-;-;-;-;4633
06/2025;qtd_aprovada;"316460 SAO SEBASTIAO DO OESTE";778;17;-;7350;-;497;119;-;-;-;-;-;-;-;-;185;9951;401;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;1300;-;-;-;-;-;20623
06/2025;qtd_aprovada;"316470 SAO SEBASTIAO DO PARAISO";1093;2;1301;42765;19;4535;1545;243;64;-;165;-;2186;14;-;1615;41116;2123;59;-;1760;11;962;53;-;-;161;-;35;37;-;25;4;26;-;-;-;-;416;2;51;3;-;-;-;-;-;-;-;268;5;-;3924;-;-;-;-;-;106588
06/2025;qtd_aprovada;"316480 SAO SEBASTIAO DO RIO PRETO";-;-;-;554;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1400;-;-;-;-;-;1954
06/2025;qtd_aprovada;"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;1907;-;-;-;-;-;-;-;-;-;-;-;-;507;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;890;-;-;-;-;-;3304
06/2025;qtd_aprovada;"316500 SAO TIAGO";-;31;-;50;-;-;-;-;-;-;-;-;-;-;-;65;3963;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4792;-;-;-;-;-;8972
06/2025;qtd_aprovada;"316510 SAO TOMAS DE AQUINO";1;13;113;5339;-;297;90;-;-;-;-;-;39;-;-;155;5819;213;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1184;-;-;-;-;-;13349
06/2025;qtd_aprovada;"316520 SAO THOME DAS LETRAS";1865;50;-;-;-;-;-;-;-;-;-;-;49;-;-;193;5576;-;-;-;-;-;28;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;443;-;-;-;-;-;8224
06/2025;qtd_aprovada;"316530 SAO VICENTE DE MINAS";1482;20;-;1765;-;139;-;-;-;-;-;-;-;-;-;-;2146;261;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;780;-;-;-;-;-;6593
06/2025;qtd_aprovada;"316540 SAPUCAI-MIRIM";-;8;-;-;-;-;-;-;-;-;-;-;43;-;-;-;927;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;753;-;-;-;-;-;1731
06/2025;qtd_aprovada;"316550 SARDOA";-;120;-;3329;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;3469
06/2025;qtd_aprovada;"316553 SARZEDO";47337;245;277;30573;5;402;729;117;-;-;40;-;427;-;-;1370;46059;506;11;-;-;-;1093;214;-;1;109;-;9;-;-;-;-;9;-;-;-;-;193;-;-;-;-;-;-;-;-;-;-;-;-;-;1836;5;-;-;-;-;131567
06/2025;qtd_aprovada;"316555 SETUBINHA";-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;2199;-;-;-;-;-;2247
06/2025;qtd_aprovada;"316556 SEM-PEIXE";13;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;532;-;-;-;-;-;86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;24;-;-;328;-;-;-;-;-;995
06/2025;qtd_aprovada;"316557 SENADOR AMARAL";-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;264;-;-;-;-;-;484
06/2025;qtd_aprovada;"316560 SENADOR CORTES";-;-;55;-;-;-;29;-;-;-;-;-;54;-;-;-;392;254;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;199;-;-;-;-;-;983
06/2025;qtd_aprovada;"316570 SENADOR FIRMINO";-;13;-;4781;-;-;-;-;-;-;-;-;161;-;-;-;3217;416;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2007;-;-;-;-;-;10595
06/2025;qtd_aprovada;"316580 SENADOR JOSE BENTO";-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;536;-;-;-;-;-;569
06/2025;qtd_aprovada;"316590 SENADOR MODESTINO GONCALVES";-;44;-;1636;-;209;-;-;-;-;-;-;-;-;-;-;500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;3684;-;-;-;-;-;6104
06/2025;qtd_aprovada;"316600 SENHORA DE OLIVEIRA";-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;378;103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;67;-;-;-;-;-;582
06/2025;qtd_aprovada;"316610 SENHORA DO PORTO";-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;224;-;-;-;-;-;412
06/2025;qtd_aprovada;"316620 SENHORA DOS REMEDIOS";-;2;255;-;-;-;-;-;-;-;-;-;-;-;-;-;1810;282;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4810;-;-;-;-;-;7159
06/2025;qtd_aprovada;"316630 SERICITA";-;-;-;-;-;-;-;-;-;-;-;-;189;-;-;-;2613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;216;-;-;-;-;-;3040
06/2025;qtd_aprovada;"316640 SERITINGA";1;23;-;2292;-;-;34;-;-;-;-;-;9;-;-;-;147;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112;-;-;-;-;-;2710
06/2025;qtd_aprovada;"316650 SERRA AZUL DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"316660 SERRA DA SAUDADE";544;377;19;140;-;-;-;-;-;-;-;-;8;-;-;-;1630;100;-;-;-;-;118;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;2984
06/2025;qtd_aprovada;"316670 SERRA DOS AIMORES";1;17;-;-;-;-;-;-;-;-;-;-;59;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;327;-;-;-;-;-;481
06/2025;qtd_aprovada;"316680 SERRA DO SALITRE";49;57;-;10881;-;1049;170;-;-;-;-;-;154;-;-;551;15026;-;-;-;-;-;-;-;-;-;24;-;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;27969
06/2025;qtd_aprovada;"316690 SERRANIA";6543;60;35;942;-;221;159;-;-;-;-;-;121;-;-;246;14941;233;-;-;-;-;301;3;-;-;9;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23834
06/2025;qtd_aprovada;"316695 SERRANOPOLIS DE MINAS";-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;15;-;-;2001;-;-;-;-;-;2108
06/2025;qtd_aprovada;"316700 SERRANOS";-;6;-;1453;-;-;45;-;-;-;-;-;-;-;-;35;1373;71;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;3007
06/2025;qtd_aprovada;"316710 SERRO";190;-;1;8889;-;732;-;-;-;-;-;-;381;-;-;138;11325;608;13;-;-;-;-;-;-;-;47;-;-;5;-;1;1;-;-;-;1;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;4542;-;-;-;-;-;26880
06/2025;qtd_aprovada;"316720 SETE LAGOAS";1704;766;354;92974;1926;11587;1138;1508;182;53;151;3;1689;493;90;5288;107745;5761;113;688;3132;2403;1626;38;-;-;731;-;110;-;-;11;48;-;1;-;-;-;594;-;117;70;11;-;-;-;-;-;391555;195;147;-;4753;4;-;4;3;103;639869
06/2025;qtd_aprovada;"316730 SILVEIRANIA";-;9;-;1103;-;-;-;-;-;-;-;-;45;-;-;-;280;294;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;1008;-;-;-;-;-;2745
06/2025;qtd_aprovada;"316740 SILVIANOPOLIS";30;12;-;2139;-;-;-;-;-;-;-;-;-;-;-;-;118;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;962;-;-;-;-;-;3308
06/2025;qtd_aprovada;"316750 SIMAO PEREIRA";-;-;-;-;-;-;-;-;-;-;-;-;128;-;-;62;304;269;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;765
06/2025;qtd_aprovada;"316760 SIMONESIA";-;22;-;1532;-;842;63;-;-;-;-;-;-;-;-;-;591;482;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;3000;-;-;-;-;-;6574
06/2025;qtd_aprovada;"316770 SOBRALIA";-;3;-;-;-;-;-;-;-;-;-;-;60;-;-;-;1132;1644;-;-;-;-;66;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;1438;-;-;-;-;-;4375
06/2025;qtd_aprovada;"316780 SOLEDADE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;388;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;439;-;-;-;-;-;827
06/2025;qtd_aprovada;"316790 TABULEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1087;46;-;-;-;-;188;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1481;-;-;-;-;-;2822
06/2025;qtd_aprovada;"316800 TAIOBEIRAS";189;-;36;17628;-;1658;628;132;-;-;111;-;792;-;-;-;16539;2165;-;-;-;-;918;858;-;-;20;-;-;-;-;-;-;-;-;-;-;-;124;-;-;-;-;-;-;-;-;-;-;1155;-;-;2000;-;-;-;-;-;44953
06/2025;qtd_aprovada;"316805 TAPARUBA";26;-;-;304;-;-;-;-;-;-;-;-;-;-;-;19;538;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45;-;-;1940;-;-;-;-;-;2919
06/2025;qtd_aprovada;"316810 TAPIRA";-;-;-;348;-;226;-;-;-;-;-;-;-;-;-;-;2256;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106;-;-;-;-;-;2936
06/2025;qtd_aprovada;"316820 TAPIRAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"316830 TAQUARACU DE MINAS";1;-;-;-;-;-;-;-;-;-;-;-;10;-;-;113;1506;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;180;-;-;-;-;-;1810
06/2025;qtd_aprovada;"316840 TARUMIRIM";-;-;-;1162;-;62;41;-;-;-;-;-;44;-;-;-;232;20;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;1605
06/2025;qtd_aprovada;"316850 TEIXEIRAS";46;29;-;5064;-;37;53;-;-;-;-;-;68;-;-;-;9457;526;-;-;-;-;-;-;-;-;130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;1643;-;-;-;-;-;17074
06/2025;qtd_aprovada;"316860 TEOFILO OTONI";39867;243;71;103616;2048;5008;1498;672;364;42;189;1;8427;1493;248;298;156786;6255;791;996;5482;1106;563;18;-;-;2628;-;102;-;-;27;228;8;-;-;-;-;347;88;223;54;-;-;-;-;-;-;163620;553;98;-;-;-;-;-;-;-;504058
06/2025;qtd_aprovada;"316870 TIMOTEO";9939;92;1;20174;6;1410;27;211;-;-;75;-;215;2;1;508;23388;657;5;-;1396;1;1917;1;-;-;67;-;1;52;-;-;3;-;-;-;-;-;214;-;-;5;-;-;-;-;-;-;-;27;36;-;1634;-;-;-;-;-;62065
06/2025;qtd_aprovada;"316880 TIRADENTES";248;38;17;5552;-;-;-;-;-;-;-;-;-;-;-;373;8986;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;946;-;-;-;-;-;16160
06/2025;qtd_aprovada;"316890 TIROS";2540;32;-;1978;-;624;-;-;-;-;-;-;40;-;-;75;4434;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;4226;-;-;-;-;-;13992
06/2025;qtd_aprovada;"316900 TOCANTINS";-;9;5;4277;-;-;-;-;-;-;-;-;71;-;-;303;6572;685;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;1008;-;-;-;-;-;12979
06/2025;qtd_aprovada;"316905 TOCOS DO MOJI";-;-;-;-;-;-;-;-;-;-;-;-;141;-;-;-;1000;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1165
06/2025;qtd_aprovada;"316910 TOLEDO";4;-;-;-;-;220;56;-;-;-;-;-;111;-;-;-;10327;130;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;620;-;-;-;-;-;11468
06/2025;qtd_aprovada;"316920 TOMBOS";1408;16;-;-;-;229;123;-;-;-;-;-;58;-;-;-;7499;805;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195;-;-;-;-;-;10343
06/2025;qtd_aprovada;"316930 TRES CORACOES";520;254;10;33579;-;2204;234;122;-;-;86;-;931;-;-;258;33895;722;1;-;1295;-;1218;109;-;-;277;-;3;-;-;17;9;-;-;-;-;-;57;-;-;5;-;-;-;-;-;-;-;3166;15;-;4737;-;-;-;-;-;83724
06/2025;qtd_aprovada;"316935 TRES MARIAS";9150;18;33;5818;-;1571;50;-;-;-;-;-;304;-;-;45;12875;154;-;-;-;-;-;-;-;-;155;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;11833;-;-;-;-;-;42026
06/2025;qtd_aprovada;"316940 TRES PONTAS";16140;38;287;12158;-;619;538;230;-;-;-;-;2573;-;-;1373;62036;1858;30;-;957;-;1945;220;-;-;17;-;23;14;-;1;-;-;-;-;-;-;243;-;-;13;-;-;-;-;-;-;-;1463;14;-;6624;-;-;-;-;-;109414
06/2025;qtd_aprovada;"316950 TUMIRITINGA";-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;38
06/2025;qtd_aprovada;"316960 TUPACIGUARA";5412;41;7;16553;-;1931;686;-;-;-;-;-;380;-;-;5229;36849;852;12;-;-;-;497;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;24;-;-;2837;-;29;-;-;-;71426
06/2025;qtd_aprovada;"316970 TURMALINA";-;41;6;7564;-;964;159;-;-;-;18;-;33;-;-;8;8225;793;42;-;-;-;-;-;-;-;78;-;1;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;6045;-;-;-;-;-;24026
06/2025;qtd_aprovada;"316980 TURVOLANDIA";-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;3486;-;-;-;-;-;4039
06/2025;qtd_aprovada;"316990 UBA";1010;140;12;37742;1400;4807;1193;1090;50;-;17;-;3066;-;-;283;62708;2050;443;-;1865;-;2041;43;-;-;409;-;-;149;-;-;33;5;-;-;-;-;380;3;14;33;-;-;-;-;-;-;294459;363;73;-;11168;-;-;-;-;24;427073
06/2025;qtd_aprovada;"317000 UBAI";-;4;-;1345;-;-;-;-;-;-;-;-;-;-;-;-;4951;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;3479;-;-;-;-;-;9899
06/2025;qtd_aprovada;"317005 UBAPORANGA";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1481;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;28;-;-;247;-;-;-;-;-;1776
06/2025;qtd_aprovada;"317010 UBERABA";30035;415;652;135758;3663;16704;3132;2249;137;383;326;20;5046;2794;-;644;139111;1836;485;1584;3366;2571;2822;162;-;-;489;-;164;206;2;27;39;26;-;-;-;-;392;52;215;34;84;-;-;2;115;-;336886;355;36;-;1229;-;-;-;-;-;694248
06/2025;qtd_aprovada;"317020 UBERLANDIA";125166;3289;2014;895363;7812;38119;10759;2895;830;237;1778;135;41048;3689;4;15044;373369;6955;1446;2256;7167;4051;6518;865;-;-;1887;138;231;1494;17;455;22;18;-;-;-;13;1368;1;567;25;845;-;90;-;180;-;683099;721;76;-;10046;-;-;-;-;-;2252102
06/2025;qtd_aprovada;"317030 UMBURATIBA";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;2837;-;-;-;-;-;3203
