periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
11/2025;valor_aprovado;"170740 ESPERANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56,86
11/2025;valor_aprovado;"170755 FATIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"170765 FIGUEIROPOLIS";-;-;-;1013,51;-;-;-;-;-;-;-;-;-;-;-;5,00;17424,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;22943,21
11/2025;valor_aprovado;"170770 FILADELFIA";-;-;-;-;-;406,30;-;-;-;-;-;-;77,25;-;-;-;11807,22;-;-;-;-;-;-;-;-;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;17482,66
11/2025;valor_aprovado;"170820 FORMOSO DO ARAGUAIA";-;-;-;21787,40;-;8026,10;-;-;-;-;-;-;319,30;-;-;38,00;45413,54;1438,36;-;-;-;-;-;-;2800,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;6004,35;-;-;-;-;-;-;90552,57
11/2025;valor_aprovado;"170825 TABOCAO";-;-;-;-;-;-;605,00;-;-;-;-;-;-;-;-;2,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3999,60;-;-;-;-;-;-;9106,60
11/2025;valor_aprovado;"170830 GOIANORTE";-;-;-;7344,40;-;387,88;1626,35;-;-;-;-;-;66,95;-;-;-;5445,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;123,75;-;-;-;-;-;-;18144,73
11/2025;valor_aprovado;"170900 GOIATINS";-;-;-;77,74;-;323,93;-;-;-;-;-;-;-;-;-;47,00;14948,90;396,95;2,88;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;1810,20;-;-;-;-;-;-;24380,76
11/2025;valor_aprovado;"170930 GUARAI";-;-;-;20377,62;40,78;11096,36;4983,00;8502,91;6987,50;-;-;-;1557,79;-;-;11,00;37354,26;626,32;3921,65;-;-;-;-;-;842,06;-;119,75;200,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96621,00
11/2025;valor_aprovado;"170950 GURUPI";132,82;-;-;264161,40;17088,00;17554,11;14340,99;138829,02;19350,00;-;562,44;-;1967,96;6477,51;-;95,00;233041,54;1298,80;207,50;-;310467,13;5664,43;343,80;-;101,88;-;54,56;214,08;-;-;135,44;-;-;19,79;-;-;212,64;-;-;-;1870,00;-;-;-;-;-;11544,38;40725,00;-;9900,00;-;-;-;-;-;-;1096360,22
11/2025;valor_aprovado;"170980 IPUEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;239,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;445,50;-;-;-;-;-;-;6084,90
11/2025;valor_aprovado;"171050 ITACAJA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171070 ITAGUATINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;432,00;-;-;-;-;-;-;6507,00
11/2025;valor_aprovado;"171090 ITAPIRATINS";-;-;-;1746,87;-;-;660,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;-;8031,87
11/2025;valor_aprovado;"171110 ITAPORA DO TOCANTINS";-;-;-;9838,59;-;-;1934,35;-;-;-;-;-;-;-;-;-;2833,13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;-;20456,07
11/2025;valor_aprovado;"171150 JAU DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171180 JUARINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171190 LAGOA DA CONFUSAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171195 LAGOA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;5175,00
11/2025;valor_aprovado;"171200 LAJEADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;-;-;-;-;-;-;9675,00
11/2025;valor_aprovado;"171215 LAVANDEIRA";-;-;-;1636,72;-;-;611,60;-;-;-;-;-;-;-;-;35,00;126,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2019,60;-;-;-;-;-;-;9828,92
11/2025;valor_aprovado;"171240 LIZARDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171245 LUZINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;4346,10;-;-;-;-;-;-;9071,10
11/2025;valor_aprovado;"171250 MARIANOPOLIS DO TOCANTINS";-;-;-;53,30;-;-;-;-;-;-;-;-;-;-;-;115,00;1454,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;6122,72
11/2025;valor_aprovado;"171270 MATEIROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171280 MAURILANDIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;-;-;-;-;-;-;7650,00
11/2025;valor_aprovado;"171320 MIRACEMA DO TOCANTINS";-;-;-;23125,95;-;19541,16;5058,90;-;-;-;-;-;1174,20;-;-;316,00;70620,93;983,83;249,02;-;-;105,17;-;-;3905,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6890,40;-;-;-;-;-;-;131971,20
11/2025;valor_aprovado;"171330 MIRANORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18,00;15679,91;-;-;-;-;-;-;-;162,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2574,00;-;-;-;-;-;-;18434,03
11/2025;valor_aprovado;"171360 MONTE DO CARMO";-;-;-;3528,24;-;-;-;-;-;-;-;-;-;-;-;-;14631,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;22885,04
11/2025;valor_aprovado;"171370 MONTE SANTO DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171380 PALMEIRAS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10575,00;-;-;-;-;-;-;-;-;10575,00
11/2025;valor_aprovado;"171395 MURICILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;72,10;-;-;-;200,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;4772,10
11/2025;valor_aprovado;"171420 NATIVIDADE";-;-;-;17880,51;-;1162,17;-;-;-;-;-;-;-;-;-;-;28670,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10028,70;-;-;-;-;-;-;57742,28
11/2025;valor_aprovado;"171430 NAZARE";-;-;-;1990,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1990,97
11/2025;valor_aprovado;"171488 NOVA OLINDA";-;-;-;8118,38;-;-;1478,95;-;-;-;-;-;-;-;-;-;40470,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;3163,05;-;-;-;-;-;-;62005,68
11/2025;valor_aprovado;"171500 NOVA ROSALANDIA";-;-;-;2848,99;-;337,49;-;-;-;-;-;-;72,10;-;-;20,00;-;1776,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;934,35;-;-;-;-;-;-;10939,69
11/2025;valor_aprovado;"171510 NOVO ACORDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;415,80;-;-;-;-;-;-;4915,80
11/2025;valor_aprovado;"171515 NOVO ALEGRE";-;-;-;-;-;-;869,55;-;-;-;-;-;133,90;-;-;15,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5108,40;-;-;-;-;-;-;10626,85
11/2025;valor_aprovado;"171525 NOVO JARDIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;3187,80;-;-;-;-;-;-;14437,80
11/2025;valor_aprovado;"171550 OLIVEIRA DE FATIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171570 PALMEIRANTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171575 PALMEIROPOLIS";-;-;-;10238,59;-;1129,34;3937,45;-;-;-;1733,76;-;61,80;-;-;-;19580,91;251,41;-;-;-;-;-;-;1846,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11058,30;-;-;-;-;-;-;49838,36
11/2025;valor_aprovado;"171610 PARAISO DO TOCANTINS";-;-;-;174970,29;-;24164,66;23366,07;-;-;-;48,16;-;1957,00;-;-;332,00;287678,24;1275,42;-;-;-;24,27;496,38;14,27;633,76;-;-;-;-;-;-;-;-;-;-;-;2967,80;-;-;-;-;-;-;-;-;-;-;3375,00;-;23355,15;-;-;-;-;-;-;544658,47
11/2025;valor_aprovado;"171620 PARANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171630 PAU D'ARCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;3430,35;-;-;-;-;-;-;8410,35
11/2025;valor_aprovado;"171650 PEDRO AFONSO";-;-;-;811,95;-;-;2774,20;-;-;-;337,12;-;355,35;-;-;85,00;36834,08;-;616,50;-;-;16,18;-;-;1249,78;-;87,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2574,00;-;-;-;-;-;-;45742,12
11/2025;valor_aprovado;"171660 PEIXE";-;-;-;-;-;1042,46;-;-;-;-;-;-;-;-;-;47,00;21588,36;-;-;-;-;-;-;-;371,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4707,45;-;-;-;-;-;-;32256,61
11/2025;valor_aprovado;"171665 PEQUIZEIRO";-;-;-;12129,33;-;-;1464,10;-;-;-;-;-;-;-;-;30,00;1937,60;465,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6553,80;-;-;-;-;-;-;27080,52
11/2025;valor_aprovado;"171670 COLMEIA";-;-;-;11681,22;-;2581,66;2183,50;-;-;-;-;-;-;-;-;-;45873,84;-;244,31;-;-;-;-;-;544,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;-;-;-;-;-;-;74584,17
11/2025;valor_aprovado;"171700 PINDORAMA DO TOCANTINS";-;-;-;3241,16;-;1317,02;-;-;-;-;-;-;195,70;-;-;22,00;15694,28;-;-;-;-;-;-;-;197,64;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2559,15;-;-;-;-;-;-;23279,79
11/2025;valor_aprovado;"171720 PIRAQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171750 PIUM";-;-;-;16263,92;-;1536,74;-;-;-;-;-;-;-;-;-;40,00;13110,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;2895,75;-;-;-;-;-;-;40822,07
11/2025;valor_aprovado;"171780 PONTE ALTA DO BOM JESUS";-;-;-;1106,11;-;-;-;-;-;-;-;-;20,60;-;-;-;5242,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6368,92
11/2025;valor_aprovado;"171790 PONTE ALTA DO TOCANTINS";-;-;-;-;-;385,18;-;-;-;-;-;-;-;-;-;5,00;775,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;12184,65;-;-;-;-;-;-;18975,36
11/2025;valor_aprovado;"171800 PORTO ALEGRE DO TOCANTINS";-;-;-;6971,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2286,90;-;-;-;-;-;-;9258,51
11/2025;valor_aprovado;"171820 PORTO NACIONAL";340318,80;-;35,66;258005,69;-;82172,95;12243,00;58820,92;30637,50;-;2456,16;-;26078,44;-;-;333,00;346233,67;5484,98;5700,79;-;-;9483,43;487,52;98,80;8181,76;-;78,82;-;-;-;-;-;-;-;-;-;2404,56;-;-;-;-;-;-;-;-;-;-;24168,15;-;277,50;-;-;-;-;-;-;1213702,10
11/2025;valor_aprovado;"171830 PRAIA NORTE";-;-;-;-;-;-;-;-;-;-;-;-;77,25;-;-;-;880,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3276,90;-;-;-;-;-;-;4234,15
11/2025;valor_aprovado;"171840 PRESIDENTE KENNEDY";-;-;-;13556,83;-;-;-;-;-;-;-;-;-;-;-;-;2105,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15662,33
11/2025;valor_aprovado;"171845 PUGMIL";-;-;-;6165,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;544,50;-;-;-;-;-;-;11435,35
11/2025;valor_aprovado;"171850 RECURSOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171855 RIACHINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171865 RIO DA CONCEICAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;4510,00
11/2025;valor_aprovado;"171870 RIO DOS BOIS";-;-;-;5585,51;-;-;781,00;-;-;-;-;-;616,50;-;-;5,00;43,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1222,65;-;-;-;-;-;-;12753,71
11/2025;valor_aprovado;"171875 RIO SONO";-;-;-;4319,41;-;-;297,00;-;-;-;-;-;-;-;-;18,00;4356,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;970,20;-;-;-;-;-;-;20311,26
11/2025;valor_aprovado;"171880 SAMPAIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;650,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;2875,95;-;-;-;-;-;-;6675,95
11/2025;valor_aprovado;"171884 SANDOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;6750,00
11/2025;valor_aprovado;"171886 SANTA FE DO ARAGUAIA";-;-;-;4754,14;-;-;1375,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2935,35;-;-;-;-;-;-;14465,04
11/2025;valor_aprovado;"171888 SANTA MARIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"171889 SANTA RITA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100,00;247,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;777,15;-;-;-;-;-;-;1124,46
11/2025;valor_aprovado;"171890 SANTA ROSA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;4500,00
11/2025;valor_aprovado;"171900 SANTA TEREZA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;4950,00
11/2025;valor_aprovado;"172000 SANTA TEREZINHA DO TOCANTINS";-;-;-;4249,34;-;-;960,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3192,75;-;-;-;-;-;-;12902,94
11/2025;valor_aprovado;"172010 SAO BENTO DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;4500,00
11/2025;valor_aprovado;"172015 SAO FELIX DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"172020 SAO MIGUEL DO TOCANTINS";-;-;-;-;-;-;1635,15;-;-;-;-;-;-;-;-;42,00;2095,21;396,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;957,60;-;-;-;-;-;-;17276,91
11/2025;valor_aprovado;"172025 SAO SALVADOR DO TOCANTINS";-;-;-;8006,39;-;-;-;-;-;-;-;-;-;-;-;-;403,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1980,00;-;-;-;-;-;-;10389,59
11/2025;valor_aprovado;"172030 SAO SEBASTIAO DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;-;3825,00
11/2025;valor_aprovado;"172049 SAO VALERIO";-;-;-;14324,97;-;2720,14;-;-;-;-;-;-;-;-;-;6,00;250,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9369,40;-;-;-;-;-;-;26670,51
11/2025;valor_aprovado;"172065 SILVANOPOLIS";-;-;-;477,03;-;-;-;-;-;-;-;-;-;-;-;-;12629,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;582,72;-;-;-;-;-;-;-;-;-;-;5625,00;-;4854,60;-;-;-;-;-;-;24169,09
11/2025;valor_aprovado;"172080 SITIO NOVO DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;123,60;-;-;16,00;10479,28;-;-;-;-;-;-;-;208,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;-;15552,32
11/2025;valor_aprovado;"172085 SUCUPIRA";-;-;-;-;-;-;2016,85;-;-;-;-;-;-;-;-;-;-;270,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;4950,00;-;-;-;-;-;-;10387,71
11/2025;valor_aprovado;"172090 TAGUATINGA";-;-;-;4955,71;-;2988,37;2825,90;-;-;-;-;-;551,05;-;-;-;24152,69;-;-;-;-;-;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35486,18
