periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
01/2026;valor_aprovado;"500840 VICENTINA";-;-;-;5004,27;-;-;-;-;-;-;-;-;-;-;-;23,00;7930,65;46,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13004,62
01/2026;valor_aprovado;" MUNICIPIO IGNORADO - MT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510010 ACORIZAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510020 AGUA BOA";-;-;54,66;32691,47;-;17604,88;14771,23;78049,85;-;-;2875,84;-;3086,86;3562,56;-;89,00;48828,04;15537,13;6888,21;-;-;6517,39;85,96;-;3631,12;18,85;260,52;-;-;12,27;398,38;-;-;-;33,97;-;3901,50;537,48;1748,73;-;-;-;-;-;-;-;-;24900,00;-;20864,25;-;-;-;-;-;-;286950,15
01/2026;valor_aprovado;"510025 ALTA FLORESTA";-;-;-;56287,71;-;14807,70;3002,27;28629,52;1881,25;-;305,30;-;269,82;4102,18;-;-;29535,61;-;501,05;-;-;3160,72;-;2957,28;1448,76;-;-;-;-;-;369,46;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147280,90
01/2026;valor_aprovado;"510030 ALTO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510035 ALTO BOA VISTA";-;-;-;11487,57;-;-;629,20;-;-;-;-;-;236,90;-;-;-;75,60;1471,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6984,45;-;-;-;-;-;-;25385,39
01/2026;valor_aprovado;"510040 ALTO GARCAS";-;-;-;11451,80;-;5640,53;1543,85;-;-;-;-;-;530,45;-;-;67,00;37100,74;2313,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;188,10;-;-;-;-;-;-;58836,08
01/2026;valor_aprovado;"510050 ALTO PARAGUAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510060 ALTO TAQUARI";-;-;-;11857,80;770,78;3993,88;6086,85;-;-;-;-;-;-;-;-;6,00;1149,29;1275,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7583,40;-;-;-;-;-;-;32723,05
01/2026;valor_aprovado;"510080 APIACAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510100 ARAGUAIANA";-;-;-;5201,50;-;-;-;-;-;-;-;-;606,37;-;-;32,00;29949,11;1422,75;335,44;-;-;-;-;-;1550,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8702,10;-;-;-;-;-;-;47799,51
01/2026;valor_aprovado;"510120 ARAGUAINHA";-;-;-;6839,19;-;270,00;-;-;-;-;-;-;16,66;-;-;-;180,00;466,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3816,45;-;-;-;-;-;-;11588,36
01/2026;valor_aprovado;"510125 ARAPUTANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510130 ARENAPOLIS";1350,00;-;-;7749,38;3121,03;9860,87;2782,45;-;537,50;-;-;-;478,95;-;-;-;36059,94;606,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9694,80;-;-;-;-;-;-;72241,22
01/2026;valor_aprovado;"510140 ARIPUANA";-;-;-;6359,64;-;6033,94;12890,90;5629,84;-;-;-;-;1282,37;-;-;8,00;61479,18;2329,44;1545,68;-;-;-;-;-;1362,68;-;-;-;-;-;281,60;-;-;-;-;-;-;-;1171,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100374,80
01/2026;valor_aprovado;"510160 BARAO DE MELGACO";-;-;-;4572,20;-;371,28;-;-;-;-;-;-;-;-;-;-;8271,81;111,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13326,43
01/2026;valor_aprovado;"510170 BARRA DO BUGRES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510180 BARRA DO GARCAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510183 BOA ESPERANCA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510185 BOM JESUS DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510190 BRASNORTE";-;-;47,46;38088,63;-;7033,68;10247,81;7202,70;18006,25;-;369,80;-;646,83;-;-;196,00;37390,69;724,53;-;-;-;-;-;27,36;116,94;-;-;332,28;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;7167,60;-;-;-;-;-;-;127620,83
01/2026;valor_aprovado;"510250 CACERES";-;-;53955,83;60488,91;17097,60;11807,62;8912,88;100426,53;-;-;1260,00;-;3817,27;10617,08;-;35,00;44568,94;-;-;-;764622,03;12936,77;-;-;4767,72;-;-;-;-;62,52;-;194,50;-;-;-;-;-;-;-;17696,08;-;-;-;-;-;-;-;-;5637,48;-;-;-;-;-;-;-;1118904,76
01/2026;valor_aprovado;"510260 CAMPINAPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510263 CAMPO NOVO DO PARECIS";110,70;-;80,82;23527,63;6556,25;9239,99;9808,70;10950,25;8868,75;-;1204,00;-;1539,21;-;-;155,00;141015,53;2841,32;1,48;-;-;23,45;6,96;-;10589,48;-;554,82;-;-;-;37,88;-;-;-;-;-;-;-;2204,73;-;-;-;-;-;-;-;-;4500,00;-;65839,95;-;-;-;-;-;-;299656,90
01/2026;valor_aprovado;"510267 CAMPO VERDE";102,60;-;-;85494,62;-;13505,84;26679,67;46080,72;3762,50;-;6931,60;-;2150,48;903,12;-;861,00;88814,63;3798,40;1040,75;-;-;364,95;-;-;5660,36;-;52,84;385,72;-;231,71;-;-;-;-;-;-;-;-;2048,84;-;-;-;-;-;-;-;-;11250,00;-;37985,40;-;-;-;-;-;-;338105,75
01/2026;valor_aprovado;"510268 CAMPOS DE JULIO";-;-;-;21030,00;244,68;2701,32;1832,22;1100,06;8868,75;-;788,62;-;604,72;-;-;17,00;48762,82;158,78;-;-;-;-;-;-;453,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;20314,80;-;-;-;-;-;-;109802,37
01/2026;valor_aprovado;"510269 CANABRAVA DO NORTE";-;-;-;3909,86;-;90,30;-;663,65;-;-;-;-;5,15;-;-;13,00;9177,82;348,74;-;-;-;-;-;-;254,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5633,10;-;-;-;-;-;-;20096,38
01/2026;valor_aprovado;"510270 CANARANA";-;-;27,35;80274,85;-;6043,95;12039,50;-;-;-;816,82;-;2514,72;73750,64;-;60,00;44504,81;226,75;1,48;-;-;66,48;-;14,68;728,86;-;-;479,71;-;-;-;-;-;-;54,97;-;-;-;-;-;-;-;-;-;-;-;-;675,00;-;47658,60;-;-;-;-;-;-;269939,17
01/2026;valor_aprovado;"510279 CARLINDA";-;-;-;9040,17;-;452,22;1072,50;5775,45;6987,50;-;91,00;-;453,91;-;-;31,00;22390,41;1746,72;-;-;-;-;-;-;409,08;-;26,42;246,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11904,75;-;-;-;-;-;-;60627,97
01/2026;valor_aprovado;"510285 CASTANHEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510300 CHAPADA DOS GUIMARAES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510305 CLAUDIA";162,00;-;-;13882,63;342,93;3834,54;6320,60;1409,76;3762,50;133,03;589,80;-;1051,54;-;-;-;21422,06;6536,19;-;-;-;-;-;-;673,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;18423,90;20,00;-;-;-;-;-;83515,20
01/2026;valor_aprovado;"510310 COCALINHO";-;-;-;8203,55;-;816,32;4338,40;-;-;-;-;-;-;-;-;27,00;52367,52;706,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66458,84
01/2026;valor_aprovado;"510320 COLIDER";56,70;-;453,21;82635,11;-;13563,84;46919,57;91417,48;33258,75;-;3041,82;-;3944,83;18031,18;-;382,00;150425,56;5377,97;591,23;-;-;5994,54;-;1963,10;5648,06;-;118,67;125,00;-;1223,44;82,20;13,54;-;-;54,97;-;363,52;-;1482,72;-;-;-;-;-;-;-;-;-;-;71468,10;-;-;-;-;-;-;538637,11
01/2026;valor_aprovado;"510325 COLNIZA";-;-;-;13181,31;-;7908,77;8826,95;-;20425,00;-;-;-;-;-;-;13,00;20756,00;762,32;83,56;-;-;-;-;-;337,64;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77200,20;-;-;-;-;-;-;149521,17
01/2026;valor_aprovado;"510330 COMODORO";-;-;-;17384,34;-;3417,47;4949,45;2456,57;10750,00;-;-;-;1980,84;-;-;-;22590,39;987,93;-;-;-;-;-;-;24486,36;-;-;-;-;-;-;-;-;-;-;-;-;-;1313,93;-;-;-;-;-;-;-;-;-;-;77106,90;-;-;-;-;-;-;167424,18
01/2026;valor_aprovado;"510335 CONFRESA";-;-;-;67576,58;5396,11;8,33;12247,95;90766,00;-;-;-;-;37819,21;-;-;404,00;75374,70;5791,66;930,64;-;-;-;-;83,93;551,04;-;16,89;466949,55;-;-;273,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;950,40;-;-;-;-;-;-;765140,53
01/2026;valor_aprovado;"510336 CONQUISTA D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510337 COTRIGUACU";-;-;-;-;-;880,61;3225,75;-;-;-;-;-;51,50;-;-;-;1193,17;-;-;-;-;4,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34432,20;-;-;-;-;-;-;39787,92
01/2026;valor_aprovado;"510340 CUIABA";2379,66;-;21982,65;2907697,56;258288,65;159408,23;74179,94;462327,98;76417,50;180219,15;54129,64;12623,56;146379,27;847776,74;-;963,00;1827341,08;39432,99;45325,70;2866084,25;2286266,94;158241,43;3397,95;1327,41;10184,72;-;1927,00;427254,49;-;-;1709,53;259,20;-;-;-;-;19302,38;-;21332,40;24924,94;119332,34;18071,40;15811,20;20700,00;26965,00;-;2853956,49;314059,48;20284,55;959742,30;-;-;-;-;-;-;17288008,70
01/2026;valor_aprovado;"510343 CURVELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510345 DENISE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510350 DIAMANTINO";-;-;-;43598,13;1213,00;2456,61;12031,38;29553,31;22306,25;-;1926,40;-;1913,56;-;-;51,00;44111,57;1607,36;1,48;-;-;-;-;-;160,22;-;-;-;-;-;-;-;-;-;-;-;-;-;212,10;-;-;-;-;-;-;-;-;-;-;28611,00;-;-;-;-;-;-;189753,37
01/2026;valor_aprovado;"510360 DOM AQUINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510370 FELIZ NATAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510380 FIGUEIROPOLIS D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"510385 GAUCHA DO NORTE";-;-;-;8058,97;-;1232,29;6872,80;-;-;-;-;-;186,93;-;-;2,00;22200,25;3236,90;33,78;-;-;-;-;16,17;150,80;-;43,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57321,00;-;-;-;-;-;-;99355,31
01/2026;valor_aprovado;"510390 GENERAL CARNEIRO";-;-;-;7488,28;-;-;-;-;-;-;-;-;5,15;-;-;-;6420,14;1213,40;-;-;-;-;-;-;79,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1163,25;-;-;-;-;-;-;16369,46
01/2026;valor_aprovado;"510395 GLORIA D'OESTE";-;-;-;7128,89;-;-;756,80;413,67;1075,00;-;996,74;-;110,30;-;-;-;430,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15,15;-;-;-;-;-;-;-;-;-;-;4009,50;-;-;-;-;-;-;14936,05
01/2026;valor_aprovado;"510410 GUARANTA DO NORTE";-;-;25,83;44446,82;-;4332,42;26940,10;8799,10;-;-;-;-;1217,06;-;-;529,00;98506,34;3838,52;-;-;-;18,76;269,05;-;12990,44;-;186,01;-;-;12,27;-;-;41,48;-;-;-;1325,64;-;3365,66;-;-;-;-;-;-;-;-;7875,00;-;43832,25;-;-;-;-;-;-;258551,75
01/2026;valor_aprovado;"510420 GUIRATINGA";-;-;-;15993,65;-;4068,73;1080,20;-;630,00;-;-;-;55,75;-;-;47,00;12232,50;1629,00;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2970,00;-;-;-;-;-;-;38718,09
01/2026;valor_aprovado;"510450 INDIAVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7891,20;281,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8172,31
01/2026;valor_aprovado;"510452 IPIRANGA DO NORTE";-;-;71,19;77882,39;-;4478,99;17608,80;2000,59;10481,25;180,32;91,00;-;557,16;-;-;-;27928,83;3949,33;-;-;-;-;-;-;69,48;-;-;-;-;-;-;-;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;8775,00;-;9909,90;-;-;-;-;-;-;164014,53
01/2026;valor_aprovado;"510454 ITANHANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
