periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
12/2025;valor_aprovado;"431010 IGREJINHA";-;-;-;30438,45;-;23707,61;30650,42;107649,71;-;-;1046,50;-;95055,41;-;-;398,00;187578,06;2647,95;123645,42;-;-;16,18;-;5113,26;15479,88;-;-;132438,28;-;-;-;-;-;-;-;-;-;-;801,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;300,00;7440,00;764406,85
12/2025;valor_aprovado;"431020 IJUI";885,36;-;7587,56;309150,02;34993,26;52494,87;66543,49;167091,89;24187,50;123022,58;19766,35;3503,76;301988,79;9858,26;-;156,00;432428,03;848,48;3456,46;1526038,31;500437,45;14367,26;380,45;9220,96;73377,90;-;2070,22;119286,20;199,90;-;-;253,22;-;-;659,64;-;1840,50;149,30;4520,81;8071,01;941,94;-;-;-;4320,00;-;754362,86;390237,35;91031,59;-;-;-;-;-;-;28080,00;5087809,53
12/2025;valor_aprovado;"431030 ILOPOLIS";-;-;-;2060,03;-;2989,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5049,11
12/2025;valor_aprovado;"431033 IMBE";-;-;77,49;19077,57;-;12278,68;-;-;-;-;-;-;1749,52;-;-;57,00;84870,04;2395,36;-;-;-;-;-;-;919,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121424,74
12/2025;valor_aprovado;"431036 IMIGRANTE";-;-;-;13665,15;-;-;-;-;-;-;-;-;-;-;-;-;-;863,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;19028,75
12/2025;valor_aprovado;"431040 INDEPENDENCIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8150,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8150,53
12/2025;valor_aprovado;"431041 INHACORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;-;9000,00
12/2025;valor_aprovado;"431043 IPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431046 IPIRANGA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431050 IRAI";-;-;-;5995,87;-;926,16;-;-;-;-;-;-;-;-;-;-;7843,24;-;-;-;-;-;-;-;4212,48;-;11,26;-;-;-;-;-;-;-;-;-;-;-;668,10;-;-;-;-;-;-;-;-;2025,00;-;3816,45;-;-;-;-;-;-;25498,56
12/2025;valor_aprovado;"431053 ITAARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431055 ITACURUBI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431057 ITAPUCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431060 ITAQUI";-;-;-;4422,50;-;12162,83;12372,80;7597,22;-;-;-;-;1287,10;340,80;-;-;57064,48;5309,24;799,86;-;68378,59;80,90;-;-;5918,82;-;228,03;400,00;-;-;28,42;-;-;-;-;-;-;59,72;1781,60;115,81;-;-;-;-;-;-;-;-;101,76;-;-;-;-;-;-;-;178450,48
12/2025;valor_aprovado;"431065 ITATI";-;-;-;-;-;-;792,00;-;-;-;-;-;-;-;-;-;5423,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6215,70
12/2025;valor_aprovado;"431070 ITATIBA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431075 IVORA";-;-;-;-;-;-;-;-;-;-;-;-;77,25;-;-;-;2876,30;-;-;-;-;-;-;-;1217,92;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4282,82
12/2025;valor_aprovado;"431080 IVOTI";-;-;206,64;16977,54;-;12162,88;8086,10;-;-;-;-;-;758,53;-;-;9,00;109539,73;8695,94;244,58;-;-;-;-;-;19385,54;-;140,75;-;-;-;-;-;-;-;-;-;-;-;645,83;-;-;-;-;-;-;-;-;4500,00;-;3821,40;-;-;-;-;-;-;185174,46
12/2025;valor_aprovado;"431085 JABOTICABA";-;-;774,90;445,65;3670,20;888,12;383,35;-;-;-;577,92;-;257,50;-;-;-;15819,68;-;196,00;-;-;-;-;-;18230,00;-;-;-;-;-;-;-;-;-;-;-;-;-;844,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42087,92
12/2025;valor_aprovado;"431087 JACUIZINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;900,00;-;-;-;-;-;-;-;-;900,00
12/2025;valor_aprovado;"431090 JACUTINGA";-;-;-;3688,45;-;-;-;-;-;-;-;-;-;-;-;-;44,10;424,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4156,55
12/2025;valor_aprovado;"431100 JAGUARAO";-;-;-;19121,44;-;9178,84;4338,00;21238,18;-;-;-;-;24554,34;766,80;-;-;132438,46;8229,46;38032,32;-;-;186,07;-;-;14090,96;-;-;75483,88;-;-;41,10;-;-;-;-;-;-;-;222,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4640,00;352562,55
12/2025;valor_aprovado;"431110 JAGUARI";32,40;-;-;7921,78;-;1343,23;-;-;-;-;-;-;309,00;-;-;52,00;22180,53;-;-;-;-;-;-;-;4378,64;-;-;-;-;-;-;-;-;-;-;-;-;-;690,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36907,95
12/2025;valor_aprovado;"431112 JAQUIRANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431113 JARI";-;-;-;-;-;-;-;-;-;-;-;-;57,54;-;-;-;238,65;432,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;728,25
12/2025;valor_aprovado;"431115 JOIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;-;6075,00
12/2025;valor_aprovado;"431120 JULIO DE CASTILHOS";-;-;-;14732,03;-;9531,28;770,55;2277,51;-;-;96,32;-;978,50;-;-;-;44450,75;-;-;-;-;-;-;-;5966,92;-;75,36;-;29,86;24,54;-;12,97;-;-;-;-;-;-;1024,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79971,01
12/2025;valor_aprovado;"431123 LAGOA BONITA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431125 LAGOAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;358,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;358,60
12/2025;valor_aprovado;"431127 LAGOA DOS TRES CANTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;-;-;-;-;-;-;-;1350,00
12/2025;valor_aprovado;"431130 LAGOA VERMELHA";13,50;-;189,84;44809,33;-;11665,46;22028,15;20418,56;-;-;-;-;10972,28;-;-;277,00;72801,92;1553,51;2455,31;-;-;-;-;-;4086,12;-;-;19666,18;-;-;-;-;-;-;-;-;-;-;890,80;-;-;-;-;-;-;-;-;675,00;-;4950,00;-;-;-;-;-;9520,00;226972,96
12/2025;valor_aprovado;"431140 LAJEADO";-;-;3835,00;240705,97;142037,72;48370,76;32257,08;120116,16;80541,25;26433,80;9376,44;-;76442,16;79322,73;-;3615,00;314948,39;23206,00;2136,81;1263514,28;308239,56;25690,34;20389,36;-;4920,88;-;539,28;190,84;-;119,36;-;-;-;-;-;-;8025,50;-;958,68;6873,60;418,64;-;-;-;3024,00;-;480456,97;9237,65;141,24;6756,75;-;-;1110,00;-;-;-;3343952,20
12/2025;valor_aprovado;"431142 LAJEADO DO BUGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431150 LAVRAS DO SUL";-;-;-;5213,79;-;1726,19;-;-;-;-;-;-;103,00;-;-;-;18476,44;-;-;-;-;-;-;-;5096,16;-;-;-;-;-;-;-;-;-;-;-;-;-;133,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30749,20
12/2025;valor_aprovado;"431160 LIBERATO SALZANO";-;-;-;-;-;-;-;-;-;-;-;-;180,25;-;-;-;8469,18;-;-;-;-;-;-;-;1131,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9780,93
12/2025;valor_aprovado;"431162 LINDOLFO COLLOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431164 LINHA NOVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431170 MACHADINHO";-;-;-;1727,12;-;-;-;-;-;-;-;-;103,00;-;-;-;3250,65;-;-;-;-;-;-;-;175,92;-;-;-;-;-;-;-;-;-;-;-;-;-;89,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5345,77
12/2025;valor_aprovado;"431171 MACAMBARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431173 MAMPITUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431175 MANOEL VIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431177 MAQUINE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19581,60;2390,47;-;-;-;-;-;-;162,00;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22190,37
12/2025;valor_aprovado;"431179 MARATA";-;-;-;-;-;-;-;-;-;-;-;-;216,30;-;-;-;300,00;-;-;-;-;-;-;367,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;883,87
12/2025;valor_aprovado;"431180 MARAU";159,30;-;-;39674,68;-;17403,26;8347,85;46421,36;-;-;-;-;1043,51;-;-;1347,00;111843,66;825,50;-;-;-;-;-;-;9969,04;-;-;-;-;-;-;-;-;-;-;-;-;-;3073,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;240108,42
12/2025;valor_aprovado;"431190 MARCELINO RAMOS";-;-;-;2977,84;-;527,24;-;-;-;-;-;-;103,00;-;-;-;4189,90;590,04;-;-;-;-;-;-;78,72;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8472,37
12/2025;valor_aprovado;"431198 MARIANA PIMENTEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431200 MARIANO MORO";-;-;-;-;-;366,24;-;-;-;-;-;-;154,50;-;-;-;2281,23;-;-;-;-;-;-;-;656,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3458,43
12/2025;valor_aprovado;"431205 MARQUES DE SOUZA";-;-;-;1713,96;-;910,13;-;-;-;-;-;-;15,45;-;-;-;17170,06;-;-;-;-;-;-;-;2803,16;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22880,00
12/2025;valor_aprovado;"431210 MATA";-;-;-;-;-;-;-;-;-;-;-;-;103,00;-;-;-;4322,46;-;-;-;-;-;-;-;336,48;-;-;-;-;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4940,10
12/2025;valor_aprovado;"431213 MATO CASTELHANO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107,10;1501,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;-;-;-;-;-;-;-;2958,50
12/2025;valor_aprovado;"431215 MATO LEITAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431217 MATO QUEIMADO";-;-;-;1017,66;-;-;-;-;-;-;-;-;72,10;-;-;-;-;124,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1213,97
12/2025;valor_aprovado;"431220 MAXIMILIANO DE ALMEIDA";-;-;-;557,71;-;-;-;-;-;-;-;-;92,70;-;-;-;3081,38;622,30;-;-;-;-;-;-;1923,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;10777,37
12/2025;valor_aprovado;"431225 MINAS DO LEAO";-;-;-;-;-;-;-;-;-;-;-;-;25,75;-;-;-;4133,30;1212,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5371,25
12/2025;valor_aprovado;"431230 MIRAGUAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;450,00;-;-;-;-;-;-;-;-;450,00
12/2025;valor_aprovado;"431235 MONTAURI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431237 MONTE ALEGRE DOS CAMPOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431238 MONTE BELO DO SUL";-;-;-;6584,51;-;-;-;-;-;-;-;-;-;-;-;-;-;287,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6871,60
12/2025;valor_aprovado;"431240 MONTENEGRO";5,40;-;86,24;60125,57;3296,07;7855,24;6462,10;85069,29;3493,75;-;-;-;10230,40;102,24;-;1474,00;198841,33;-;12148,68;-;355725,36;160,98;274,65;-;6337,68;-;-;-;-;-;41,10;-;-;-;-;-;2347,10;-;1551,78;11173,64;-;-;-;-;-;-;-;21375,00;407,04;-;-;-;-;-;-;-;788584,64
12/2025;valor_aprovado;"431242 MORMACO";-;-;-;6064,80;-;-;-;-;-;-;-;-;-;-;-;-;-;1008,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;-;-;-;-;-;-;-;9098,40
12/2025;valor_aprovado;"431244 MORRINHOS DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2709,00;784,56;-;-;-;-;-;-;712,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4206,36
12/2025;valor_aprovado;"431245 MORRO REDONDO";-;-;-;1311,14;-;-;-;-;-;-;-;-;-;-;-;-;15613,50;-;-;-;-;-;-;-;1018,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17943,08
12/2025;valor_aprovado;"431247 MORRO REUTER";-;-;-;-;-;-;2585,00;-;-;-;-;-;-;-;-;-;19337,24;1391,00;-;-;-;-;-;-;3499,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26812,44
12/2025;valor_aprovado;"431250 MOSTARDAS";-;-;-;557,81;-;4297,94;-;-;-;-;-;-;515,00;-;-;-;39488,20;3044,75;392,42;-;-;-;-;-;2143,32;-;11,26;-;-;-;-;-;-;-;-;-;-;59,72;445,40;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;-;56130,82
12/2025;valor_aprovado;"431260 MUCUM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431261 MUITOS CAPOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431262 MULITERNO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431265 NAO-ME-TOQUE";-;-;18,33;29966,78;-;2778,45;1115,95;7219,82;-;-;257,14;-;698,17;-;-;-;33553,12;-;-;-;-;-;-;78,82;3731,68;-;-;-;-;-;-;-;-;-;-;-;-;-;334,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79752,31
12/2025;valor_aprovado;"431267 NICOLAU VERGUEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113,40
12/2025;valor_aprovado;"431270 NONOAI";-;-;237,30;10905,62;-;5561,50;1382,70;7757,32;14781,25;309,12;-;-;837,27;-;-;-;71421,87;982,92;575,93;-;-;-;-;-;13493,00;-;554,82;-;-;-;2386,99;116,73;-;-;-;-;-;-;1737,06;-;-;-;-;-;-;-;-;4500,00;-;13478,85;-;-;-;-;-;-;151020,25
12/2025;valor_aprovado;"431275 NOVA ALVORADA";-;-;-;4462,50;-;793,49;968,00;-;-;-;-;-;206,00;-;-;-;2495,93;2286,16;-;-;-;-;-;-;1319,28;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12559,51
12/2025;valor_aprovado;"431280 NOVA ARACA";-;-;-;2844,16;-;165,30;622,05;413,67;2956,25;-;-;-;175,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7176,53
12/2025;valor_aprovado;"431290 NOVA BASSANO";-;-;-;14819,44;-;3213,35;2191,20;3517,78;-;-;-;-;305,54;-;-;-;8535,59;1368,31;-;-;-;-;-;-;575,36;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34579,41
12/2025;valor_aprovado;"431295 NOVA BOA VISTA";-;-;-;6641,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1575,00;-;-;-;-;-;-;-;-;8216,06
12/2025;valor_aprovado;"431300 NOVA BRESCIA";-;-;-;3427,17;-;-;-;-;-;-;-;-;-;-;-;-;11232,24;-;-;-;-;-;-;-;796,32;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15722,97
12/2025;valor_aprovado;"431301 NOVA CANDELARIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;-;3600,00
12/2025;valor_aprovado;"431303 NOVA ESPERANCA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431306 NOVA HARTZ";-;-;-;57468,06;-;-;3683,90;-;-;-;-;-;684,95;-;-;-;35135,92;1712,06;-;-;-;-;-;-;972,00;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99673,78
12/2025;valor_aprovado;"431308 NOVA PADUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"431310 NOVA PALMA";-;-;2538,13;5364,47;263,04;750,60;2464,00;-;-;-;96,32;-;455,94;-;-;-;14072,20;-;-;-;-;-;-;11,26;1241,08;-;-;-;-;-;-;45,24;20,74;-;-;-;-;-;734,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28057,93
12/2025;valor_aprovado;"431320 NOVA PETROPOLIS";-;-;-;75392,73;-;6410,78;5566,00;23231,41;-;-;2733,94;201,01;1276,96;-;-;22,00;40021,59;1576,38;41,63;-;-;-;-;3656,56;6428,92;-;22,52;200,00;-;-;-;-;-;-;-;-;92,44;-;1581,17;-;-;-;-;-;-;-;-;-;-;5791,50;-;-;-;-;-;14000,00;188247,54
