periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
04/2025;qtd_aprovada;"230550 IGUATU";22;-;573;5832;-;2183;1645;1958;-;-;193;-;808;2617;2;254;60562;585;5;-;2761;1404;1196;-;-;-;404;-;23;2;-;-;1;-;-;-;1;-;159;32;-;18;-;-;-;-;-;-;740;158;30;-;-;-;-;-;-;-;84168
04/2025;qtd_aprovada;"230560 INDEPENDENCIA";2;121;2;10861;-;394;-;-;-;-;-;-;224;-;-;44;793;784;-;-;-;-;-;-;-;-;92;-;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;13323
04/2025;qtd_aprovada;"230565 IPAPORANGA";43;54;-;-;-;-;-;-;-;-;-;-;-;-;-;2701;13155;-;-;-;-;-;48;-;-;-;114;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16167
04/2025;qtd_aprovada;"230570 IPAUMIRIM";-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2938;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2947
04/2025;qtd_aprovada;"230580 IPU";-;350;-;7244;-;1750;479;485;-;-;-;-;197;-;-;-;21862;363;109;-;-;-;304;-;-;-;46;-;10;51;1;-;-;-;-;-;-;-;177;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33428
04/2025;qtd_aprovada;"230590 IPUEIRAS";-;410;20;1706;-;-;-;-;-;-;-;-;-;-;-;355;9165;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11656
04/2025;qtd_aprovada;"230600 IRACEMA";97;145;137;1793;-;313;162;-;-;-;-;-;57;-;-;750;6754;399;-;-;-;-;27;-;-;-;101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;10749
04/2025;qtd_aprovada;"230610 IRAUCUBA";-;37;60;2328;-;498;153;-;-;-;42;-;56;-;-;935;17740;1233;-;-;-;-;-;-;-;-;9;-;-;103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;23219
04/2025;qtd_aprovada;"230620 ITAICABA";-;193;7;4139;-;-;-;-;-;-;-;-;105;-;-;338;1471;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6269
04/2025;qtd_aprovada;"230625 ITAITINGA";233;170;1041;31259;-;2357;436;-;4;-;88;-;161;-;-;1840;65400;894;3;-;-;-;306;872;-;-;213;-;-;-;-;-;-;-;-;-;-;-;155;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105432
04/2025;qtd_aprovada;"230630 ITAPAJE";-;192;-;13249;-;1424;281;-;-;-;-;-;316;-;-;1005;23109;1256;-;-;-;-;-;-;-;-;37;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40894
04/2025;qtd_aprovada;"230640 ITAPIPOCA";107;277;747;20160;-;3761;1938;54;-;-;-;-;1935;-;9;1025;49578;-;266;-;4174;-;512;-;-;-;170;-;2;14;-;-;7;-;-;-;-;-;113;-;-;30;-;-;-;-;-;-;160;62;40;-;-;-;-;-;-;-;85141
04/2025;qtd_aprovada;"230650 ITAPIUNA";1282;136;5618;2276;-;194;11;-;-;-;-;-;20;-;-;600;11172;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21312
04/2025;qtd_aprovada;"230655 ITAREMA";-;144;279;8767;-;366;160;-;-;-;-;-;149;-;-;1121;20579;293;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150;-;-;-;-;-;32043
04/2025;qtd_aprovada;"230660 ITATIRA";-;66;-;-;-;-;86;-;-;-;-;-;-;-;-;-;14;286;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;452
04/2025;qtd_aprovada;"230670 JAGUARETAMA";174;176;-;8694;-;300;125;-;-;-;-;-;220;-;-;-;10933;1281;10;-;-;-;-;-;-;-;148;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;22102
04/2025;qtd_aprovada;"230680 JAGUARIBARA";-;128;2;4020;-;215;-;-;-;-;-;-;448;-;-;-;7303;1344;-;-;-;-;-;122;-;-;352;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;13995
04/2025;qtd_aprovada;"230690 JAGUARIBE";89;160;-;14154;-;1642;311;-;-;-;-;-;391;-;3;1064;25646;565;27;-;-;-;-;-;-;-;45;-;1;10;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44114
04/2025;qtd_aprovada;"230700 JAGUARUANA";10;66;-;5701;-;769;132;-;-;-;-;-;556;-;-;669;18348;553;-;-;-;-;-;-;-;-;10;-;2;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;26841
04/2025;qtd_aprovada;"230710 JARDIM";-;68;-;127;-;-;27;-;-;-;-;-;-;-;-;23;387;-;-;-;-;-;-;-;-;-;66;-;18;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;718
04/2025;qtd_aprovada;"230720 JATI";42;89;-;703;-;-;-;-;-;-;-;-;-;-;-;-;3026;-;-;-;-;-;158;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;138;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;4226
04/2025;qtd_aprovada;"230725 JIJOCA DE JERICOACOARA";-;194;1448;11713;-;868;257;-;-;-;18;-;30;-;-;2402;28756;186;1;-;-;-;-;-;-;-;36;-;3;25;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;45972
04/2025;qtd_aprovada;"230730 JUAZEIRO DO NORTE";6531;2343;1388;33064;-;6578;1339;1285;48;-;138;-;3389;-;-;4188;227254;18568;1000;-;2955;-;648;2;-;-;239;-;12;87;-;1;6;1;-;-;3;-;117;1;-;33;-;-;-;-;-;-;-;68;45;-;-;-;-;-;-;-;311331
04/2025;qtd_aprovada;"230740 JUCAS";-;148;-;3888;-;383;227;-;-;-;-;-;147;-;-;500;21915;1108;-;-;-;-;-;-;-;-;283;-;-;57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;8888;-;-;-;-;-;37552
04/2025;qtd_aprovada;"230750 LAVRAS DA MANGABEIRA";-;376;399;1076;-;271;115;-;-;-;-;-;112;-;-;-;9468;1252;-;-;-;-;-;-;-;-;70;-;10;76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;13263
04/2025;qtd_aprovada;"230760 LIMOEIRO DO NORTE";365;198;297;16287;866;2411;1015;1824;76;15;51;-;903;-;-;1042;38800;3096;4;-;-;-;1525;-;-;-;125;-;16;106;102;-;2;2;-;-;-;-;246;-;-;-;-;-;-;-;-;-;810;138;-;-;6021;-;-;-;-;-;76343
04/2025;qtd_aprovada;"230763 MADALENA";-;68;203;-;-;250;74;-;-;-;-;-;44;-;-;1048;12321;540;2;-;-;-;-;-;-;-;16;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14571
04/2025;qtd_aprovada;"230765 MARACANAU";1855;782;2206;126022;1153;7045;3150;1364;261;-;368;-;5963;-;-;2485;131321;4021;1773;-;4756;-;1925;-;-;-;673;-;9;438;1;-;-;-;-;-;-;-;271;-;-;50;-;-;-;-;-;-;-;85;57;-;-;-;-;-;-;-;298034
04/2025;qtd_aprovada;"230770 MARANGUAPE";-;128;-;45314;362;2672;-;-;-;-;5;-;948;-;-;607;86161;1796;-;-;-;-;-;-;-;-;124;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138158
04/2025;qtd_aprovada;"230780 MARCO";33;55;-;7071;-;958;179;12;5;-;23;-;183;-;-;900;24328;-;-;-;-;-;-;-;-;-;123;-;2;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33899
04/2025;qtd_aprovada;"230790 MARTINOPOLE";178;49;25;-;-;-;98;-;-;-;9;-;21;-;-;248;7083;40;-;-;-;-;-;-;-;-;70;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7823
04/2025;qtd_aprovada;"230800 MASSAPE";-;76;107;-;-;502;-;-;-;-;-;-;2;-;-;8;13544;878;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15119
04/2025;qtd_aprovada;"230810 MAURITI";44;175;-;5640;-;1531;273;-;-;-;41;-;98;-;-;74;16434;8571;25;-;-;-;322;-;-;-;327;-;44;-;14;-;-;2;-;-;-;-;156;-;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;33893
04/2025;qtd_aprovada;"230820 MERUOCA";-;59;-;1643;-;60;185;-;-;-;-;-;216;-;-;774;8702;363;-;-;-;-;-;-;-;-;222;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;605;-;-;-;-;-;12832
04/2025;qtd_aprovada;"230830 MILAGRES";12;131;371;2642;-;451;75;-;-;-;13;-;189;-;-;711;8378;712;-;-;-;-;316;-;-;-;30;-;21;-;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;14163
04/2025;qtd_aprovada;"230835 MILHA";-;108;167;1226;-;174;-;-;-;-;-;-;61;-;-;90;6762;872;-;-;-;-;-;-;-;-;118;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;933;-;-;-;-;-;10560
04/2025;qtd_aprovada;"230837 MIRAIMA";-;13;-;-;-;-;-;-;-;-;-;-;45;-;-;823;3320;-;-;-;-;-;-;-;-;-;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;4226
04/2025;qtd_aprovada;"230840 MISSAO VELHA";43;313;-;3163;146;96;237;-;-;-;32;-;56;-;-;75;6813;2603;-;-;-;-;71;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;82;120;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;13930
04/2025;qtd_aprovada;"230850 MOMBACA";-;116;-;1594;-;709;91;-;-;-;-;-;164;-;-;1003;35013;-;6;-;-;-;128;-;-;-;271;-;13;-;-;-;-;-;-;-;-;-;108;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;39266
04/2025;qtd_aprovada;"230860 MONSENHOR TABOSA";-;63;-;1623;-;122;86;-;-;-;-;-;40;-;-;-;8426;-;-;-;-;-;-;-;-;-;134;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10508
04/2025;qtd_aprovada;"230870 MORADA NOVA";33;78;880;5209;-;832;68;-;-;-;-;-;450;-;-;566;26344;363;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34823
04/2025;qtd_aprovada;"230880 MORAUJO";5;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5960;-;11;-;-;-;-;-;-;-;10;-;106;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;122;-;-;-;-;-;6279
04/2025;qtd_aprovada;"230890 MORRINHOS";-;22;1;-;-;-;154;-;-;-;46;-;-;-;-;681;12475;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;13496
04/2025;qtd_aprovada;"230900 MUCAMBO";-;69;27;25;-;1538;133;-;-;-;-;-;91;-;-;301;9235;1371;-;-;-;-;-;-;-;-;22;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;-;12897
04/2025;qtd_aprovada;"230910 MULUNGU";-;126;-;3189;-;-;-;-;-;-;-;-;-;-;-;4;382;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3701
04/2025;qtd_aprovada;"230920 NOVA OLINDA";202;55;-;-;-;-;13;-;-;-;-;-;-;-;-;-;4572;308;-;-;-;-;70;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;5368
04/2025;qtd_aprovada;"230930 NOVA RUSSAS";44;109;-;8596;-;737;498;-;-;-;13;-;1245;-;-;1300;32217;782;8;-;-;-;504;-;-;-;339;-;32;175;-;-;-;-;-;-;-;-;82;-;-;-;-;-;-;-;-;-;-;22;-;-;617;-;-;-;-;-;47320
04/2025;qtd_aprovada;"230940 NOVO ORIENTE";-;220;296;13190;-;-;42;-;-;-;-;-;231;-;-;480;15998;664;-;-;-;-;15;-;-;-;308;-;59;-;65;-;-;133;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;31729
04/2025;qtd_aprovada;"230945 OCARA";8;56;-;23125;-;633;-;-;-;-;-;-;297;-;-;895;33075;504;224;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58833
04/2025;qtd_aprovada;"230950 OROS";41;119;-;4717;-;384;-;-;-;-;-;-;118;-;-;232;16400;270;4;-;-;-;135;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;88;-;-;-;-;-;-;-;-;-;-;-;-;-;3800;-;-;-;-;-;26361
04/2025;qtd_aprovada;"230960 PACAJUS";-;167;73;-;-;1643;354;612;-;-;37;-;394;-;-;1193;37494;1269;55;-;-;-;-;-;-;-;140;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;43454
04/2025;qtd_aprovada;"230970 PACATUBA";41;19;-;18524;-;1083;302;-;-;-;-;-;13;-;-;782;27888;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48665
04/2025;qtd_aprovada;"230980 PACOTI";-;86;-;1448;-;-;53;-;-;-;-;-;27;-;-;231;1380;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3237
04/2025;qtd_aprovada;"230990 PACUJA";-;33;-;270;-;-;-;-;-;-;-;-;-;-;-;-;-;376;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;759
04/2025;qtd_aprovada;"231000 PALHANO";14;60;-;399;-;185;92;-;-;-;14;-;85;-;-;216;11100;267;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12484
04/2025;qtd_aprovada;"231010 PALMACIA";-;52;-;587;-;-;78;-;-;-;-;-;25;-;-;302;5932;221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7197
04/2025;qtd_aprovada;"231020 PARACURU";-;-;-;1521;-;237;182;-;-;-;-;-;68;-;-;20;9594;886;-;-;-;-;58;-;-;-;22;-;3;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;12617
04/2025;qtd_aprovada;"231025 PARAIPABA";14;87;-;2353;-;1323;246;-;-;-;-;-;164;-;-;655;22970;-;-;-;-;-;46;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27911
04/2025;qtd_aprovada;"231030 PARAMBU";-;106;10;7644;-;-;-;458;-;-;-;-;7;-;-;18;74610;912;-;-;-;-;209;-;-;-;98;-;-;-;-;-;-;-;-;-;-;-;126;-;-;-;-;-;-;-;-;-;-;-;-;-;744;-;-;-;-;-;84942
04/2025;qtd_aprovada;"231040 PARAMOTI";-;57;662;-;-;243;145;-;-;-;-;-;207;-;-;555;9551;-;5;-;-;-;50;-;-;-;131;-;12;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;11641
04/2025;qtd_aprovada;"231050 PEDRA BRANCA";221;93;44;10243;-;855;140;-;-;-;-;-;120;-;106;1550;12510;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;26001
04/2025;qtd_aprovada;"231060 PENAFORTE";-;44;-;270;-;-;-;-;-;-;-;-;-;-;-;392;2364;-;-;-;-;-;-;-;-;-;43;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3116
04/2025;qtd_aprovada;"231070 PENTECOSTE";-;177;-;1037;-;-;141;-;-;-;-;-;125;-;-;78;4913;513;23;-;-;-;-;-;-;-;8;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7039
04/2025;qtd_aprovada;"231080 PEREIRO";5;78;-;2516;-;300;137;-;-;-;-;-;130;-;36;212;7179;267;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76;-;-;-;-;-;-;-;-;10961
04/2025;qtd_aprovada;"231085 PINDORETAMA";5497;120;-;4860;-;261;98;-;-;-;-;-;247;-;-;863;21064;-;-;-;-;-;343;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33422
04/2025;qtd_aprovada;"231090 PIQUET CARNEIRO";155;203;-;-;-;144;56;-;-;-;-;-;112;-;-;93;10644;-;-;-;-;-;-;76;-;-;106;-;6;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11599
04/2025;qtd_aprovada;"231095 PIRES FERREIRA";-;206;8;-;-;-;-;-;-;-;-;-;-;-;-;117;1984;-;-;-;-;-;-;-;-;-;121;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2438
04/2025;qtd_aprovada;"231100 PORANGA";-;40;-;1675;-;96;-;-;-;-;-;-;-;-;-;90;20610;-;1;-;-;-;-;-;-;-;58;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;22598
04/2025;qtd_aprovada;"231110 PORTEIRAS";12;94;-;1751;-;-;29;-;-;-;-;-;-;-;-;-;9640;230;-;-;-;-;398;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;229;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;12463
04/2025;qtd_aprovada;"231120 POTENGI";-;37;-;3043;-;300;-;-;-;-;29;-;78;-;-;-;14864;356;-;-;-;-;-;-;-;-;106;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;18838
04/2025;qtd_aprovada;"231123 POTIRETAMA";-;107;-;1097;-;-;-;-;-;-;-;-;40;-;-;796;4701;235;1;-;-;-;36;-;-;-;44;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;7082
04/2025;qtd_aprovada;"231126 QUITERIANOPOLIS";1;127;11;602;-;50;34;-;-;-;-;-;78;-;3;112;8840;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9881
04/2025;qtd_aprovada;"231130 QUIXADA";12396;16228;1161;31036;-;2134;699;-;-;-;48;-;1010;3289;6;7498;98347;964;6;-;1963;1673;162;-;-;-;1265;-;2;-;-;3;-;-;-;-;-;-;29;-;128;9;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;180083
04/2025;qtd_aprovada;"231135 QUIXELO";-;136;-;4490;-;75;-;-;-;-;-;-;39;-;-;-;9532;91;-;-;-;-;-;-;-;-;182;-;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1546;-;-;-;-;-;16100
04/2025;qtd_aprovada;"231140 QUIXERAMOBIM";227;808;37268;22163;9;2420;842;836;79;11;128;-;612;-;-;2445;60357;1015;36;-;-;-;1222;-;-;-;115;-;20;-;-;-;22;1;-;-;-;-;152;1;-;-;-;-;-;-;-;-;-;155;4;-;183;-;-;-;-;-;131131
04/2025;qtd_aprovada;"231150 QUIXERE";-;246;-;5630;-;698;135;4;7;-;-;-;282;-;-;404;21703;241;14;-;-;-;-;-;-;-;40;-;5;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;29474
04/2025;qtd_aprovada;"231160 REDENCAO";76;37;50;9701;-;942;125;-;-;-;-;-;68;-;-;-;8383;718;-;-;-;-;254;-;-;-;36;-;14;-;-;-;-;-;-;-;-;-;181;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20585
04/2025;qtd_aprovada;"231170 RERIUTABA";268;40;1;-;-;169;50;-;-;-;20;-;160;-;-;86;9551;1030;-;-;-;-;222;-;-;-;224;-;9;-;-;-;-;-;-;-;-;-;19;1;-;-;-;-;-;-;-;-;-;41;-;-;162;-;-;-;-;-;12053
04/2025;qtd_aprovada;"231180 RUSSAS";360;1076;233;23377;4;2783;852;130;-;-;59;-;1190;-;1;1419;59501;801;3;-;3295;-;1748;-;-;-;790;-;8;-;-;3;-;-;-;-;1;-;175;-;-;6;-;-;-;-;-;-;-;140;18;-;-;-;-;-;-;-;97973
04/2025;qtd_aprovada;"231190 SABOEIRO";-;35;-;-;-;118;-;-;-;-;-;-;40;-;-;617;4800;40;-;-;-;-;-;-;-;-;154;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5804
04/2025;qtd_aprovada;"231195 SALITRE";1;-;-;3355;-;691;-;-;-;-;-;-;145;-;-;60;19993;18;-;-;-;-;22;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;24383
04/2025;qtd_aprovada;"231200 SANTANA DO ACARAU";5;222;9546;9549;-;269;287;-;-;-;20;-;287;-;-;2954;10836;-;-;-;-;-;50;-;-;-;774;-;15;-;180;-;-;-;-;-;-;-;210;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;35234
04/2025;qtd_aprovada;"231210 SANTANA DO CARIRI";3;25;1872;-;-;15;-;-;-;-;-;-;-;-;-;204;4334;-;-;-;-;-;145;-;-;-;24;-;15;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;606;-;-;-;-;-;7267
04/2025;qtd_aprovada;"231220 SANTA QUITERIA";-;79;-;1291;-;539;483;-;-;-;-;-;110;-;-;5;3620;-;-;-;-;-;-;2;-;-;24;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;6177
04/2025;qtd_aprovada;"231230 SAO BENEDITO";246;704;24;482;-;919;3;114;-;-;-;-;296;-;-;1256;17611;3907;381;-;-;-;-;-;-;-;318;-;-;69;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26331
04/2025;qtd_aprovada;"231240 SAO GONCALO DO AMARANTE";1353;513;-;21767;470;2247;1110;307;-;-;98;-;503;-;-;2810;50956;872;-;-;-;-;1004;-;-;-;413;-;5;-;-;-;-;-;-;-;-;-;282;-;80;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;84843
